CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
222241,FORK PLATFORM 2.2.2 - 241,2023-11-07,No,item 1,"multi 1,multi 3,multi 5"
222242,FORK PLATFORM 2.2.2 - 242,06/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222243,FORK PLATFORM 2.2.2 - 243,2023-10-07,Yes,item 3,"multi 1,multi 2,multi 3"
222244,FORK PLATFORM 2.2.2 - 244,2023-11-07,No,item 4,"multi 1,multi 3,multi 5"
222245,FORK PLATFORM 2.2.2 - 245,06/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222246,FORK PLATFORM 2.2.2 - 246,2023-10-07,Yes,item 6,"multi 1,multi 2,multi 3"
222247,FORK PLATFORM 2.2.2 - 247,2023-11-07,No,item 7,"multi 1,multi 3,multi 5"
222248,FORK PLATFORM 2.2.2 - 248,06/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222249,FORK PLATFORM 2.2.2 - 249,2023-10-07,Yes,item 9,"multi 1,multi 2,multi 3"
222250,FORK PLATFORM 2.2.2 - 250,2023-11-07,No,item 10,"multi 1,multi 3,multi 5"
222251,FORK PLATFORM 2.2.2 - 251,06/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222252,FORK PLATFORM 2.2.2 - 252,2023-10-07,Yes,item 2,"multi 1,multi 2,multi 3"
222253,FORK PLATFORM 2.2.2 - 253,2023-11-07,No,item 3,"multi 1,multi 3,multi 5"
222254,FORK PLATFORM 2.2.2 - 254,06/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222255,FORK PLATFORM 2.2.2 - 255,2023-10-07,Yes,item 5,"multi 1,multi 2,multi 3"
222256,FORK PLATFORM 2.2.2 - 256,2023-11-07,No,item 6,"multi 1,multi 3,multi 5"
222257,FORK PLATFORM 2.2.2 - 257,06/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222258,FORK PLATFORM 2.2.2 - 258,2023-10-07,Yes,item 8,"multi 1,multi 2,multi 3"
222259,FORK PLATFORM 2.2.2 - 259,2023-11-07,No,item 9,"multi 1,multi 3,multi 5"
222260,FORK PLATFORM 2.2.2 - 260,06/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222261,FORK PLATFORM 2.2.2 - 261,2023-10-07,Yes,item 1,"multi 1,multi 2,multi 3"
222262,FORK PLATFORM 2.2.2 - 262,2023-11-07,No,item 2,"multi 1,multi 3,multi 5"
222263,FORK PLATFORM 2.2.2 - 263,06/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222264,FORK PLATFORM 2.2.2 - 264,2023-10-07,Yes,item 4,"multi 1,multi 2,multi 3"
222265,FORK PLATFORM 2.2.2 - 265,2023-11-07,No,item 5,"multi 1,multi 3,multi 5"
222266,FORK PLATFORM 2.2.2 - 266,06/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222267,FORK PLATFORM 2.2.2 - 267,2023-10-07,Yes,item 7,"multi 1,multi 2,multi 3"
222268,FORK PLATFORM 2.2.2 - 268,2023-11-07,No,item 8,"multi 1,multi 3,multi 5"
222269,FORK PLATFORM 2.2.2 - 269,06/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222270,FORK PLATFORM 2.2.2 - 270,2023-10-07,Yes,item 10,"multi 1,multi 2,multi 3"
222271,FORK PLATFORM 2.2.2 - 271,2023-11-07,No,item 1,"multi 1,multi 3,multi 5"
222272,FORK PLATFORM 2.2.2 - 272,06/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222273,FORK PLATFORM 2.2.2 - 273,2023-10-07,Yes,item 3,"multi 1,multi 2,multi 3"
222274,FORK PLATFORM 2.2.2 - 274,2023-11-07,No,item 4,"multi 1,multi 3,multi 5"
222275,FORK PLATFORM 2.2.2 - 275,06/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222276,FORK PLATFORM 2.2.2 - 276,2023-10-07,Yes,item 6,"multi 1,multi 2,multi 3"
222277,FORK PLATFORM 2.2.2 - 277,2023-11-07,No,item 7,"multi 1,multi 3,multi 5"
222278,FORK PLATFORM 2.2.2 - 278,06/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222279,FORK PLATFORM 2.2.2 - 279,2023-10-07,Yes,item 9,"multi 1,multi 2,multi 3"
222280,FORK PLATFORM 2.2.2 - 280,2023-11-07,No,item 10,"multi 1,multi 3,multi 5"
222281,FORK PLATFORM 2.2.2 - 281,06/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222282,FORK PLATFORM 2.2.2 - 282,2023-10-07,Yes,item 2,"multi 1,multi 2,multi 3"
222283,FORK PLATFORM 2.2.2 - 283,2023-11-07,No,item 3,"multi 1,multi 3,multi 5"
222284,FORK PLATFORM 2.2.2 - 284,06/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222285,FORK PLATFORM 2.2.2 - 285,2023-10-07,Yes,item 5,"multi 1,multi 2,multi 3"
222286,FORK PLATFORM 2.2.2 - 286,2023-11-07,No,item 6,"multi 1,multi 3,multi 5"
222287,FORK PLATFORM 2.2.2 - 287,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
222288,FORK PLATFORM 2.2.2 - 288,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
222289,FORK PLATFORM 2.2.2 - 289,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222290,FORK PLATFORM 2.2.2 - 290,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
222291,FORK PLATFORM 2.2.2 - 291,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
222292,FORK PLATFORM 2.2.2 - 292,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222293,FORK PLATFORM 2.2.2 - 293,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
222294,FORK PLATFORM 2.2.2 - 294,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
222295,FORK PLATFORM 2.2.2 - 295,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222296,FORK PLATFORM 2.2.2 - 296,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
222297,FORK PLATFORM 2.2.2 - 297,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
222298,FORK PLATFORM 2.2.2 - 298,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222299,FORK PLATFORM 2.2.2 - 299,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
222300,FORK PLATFORM 2.2.2 - 300,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
222301,FORK PLATFORM 2.2.2 - 301,2023-11-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222302,FORK PLATFORM 2.2.2 - 302,06/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
222303,FORK PLATFORM 2.2.2 - 303,2023-10-07,No,item 3,"multi 1,multi 3,multi 5"
222304,FORK PLATFORM 2.2.2 - 304,2023-11-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222305,FORK PLATFORM 2.2.2 - 305,06/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
222306,FORK PLATFORM 2.2.2 - 306,2023-10-07,No,item 6,"multi 1,multi 3,multi 5"
222307,FORK PLATFORM 2.2.2 - 307,2023-11-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222308,FORK PLATFORM 2.2.2 - 308,06/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
222309,FORK PLATFORM 2.2.2 - 309,2023-10-07,No,item 9,"multi 1,multi 3,multi 5"
222310,FORK PLATFORM 2.2.2 - 310,2023-11-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222311,FORK PLATFORM 2.2.2 - 311,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
222312,FORK PLATFORM 2.2.2 - 312,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
222313,FORK PLATFORM 2.2.2 - 313,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222314,FORK PLATFORM 2.2.2 - 314,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
222315,FORK PLATFORM 2.2.2 - 315,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
222316,FORK PLATFORM 2.2.2 - 316,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222317,FORK PLATFORM 2.2.2 - 317,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
222318,FORK PLATFORM 2.2.2 - 318,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
222319,FORK PLATFORM 2.2.2 - 319,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222320,FORK PLATFORM 2.2.2 - 320,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
222321,FORK PLATFORM 2.2.2 - 321,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
222322,FORK PLATFORM 2.2.2 - 322,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222323,FORK PLATFORM 2.2.2 - 323,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
222324,FORK PLATFORM 2.2.2 - 324,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
222325,FORK PLATFORM 2.2.2 - 325,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222326,FORK PLATFORM 2.2.2 - 326,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
222327,FORK PLATFORM 2.2.2 - 327,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
222328,FORK PLATFORM 2.2.2 - 328,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222329,FORK PLATFORM 2.2.2 - 329,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
222330,FORK PLATFORM 2.2.2 - 330,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
222331,FORK PLATFORM 2.2.2 - 331,2023-11-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222332,FORK PLATFORM 2.2.2 - 332,06/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
222333,FORK PLATFORM 2.2.2 - 333,2023-10-07,No,item 3,"multi 1,multi 3,multi 5"
222334,FORK PLATFORM 2.2.2 - 334,2023-11-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222335,FORK PLATFORM 2.2.2 - 335,06/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
222336,FORK PLATFORM 2.2.2 - 336,2023-10-07,No,item 6,"multi 1,multi 3,multi 5"
222337,FORK PLATFORM 2.2.2 - 337,2023-11-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222338,FORK PLATFORM 2.2.2 - 338,06/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
222339,FORK PLATFORM 2.2.2 - 339,2023-10-07,No,item 9,"multi 1,multi 3,multi 5"
222340,FORK PLATFORM 2.2.2 - 340,2023-11-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222341,FORK PLATFORM 2.2.2 - 341,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
222342,FORK PLATFORM 2.2.2 - 342,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
222343,FORK PLATFORM 2.2.2 - 343,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222344,FORK PLATFORM 2.2.2 - 344,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
222345,FORK PLATFORM 2.2.2 - 345,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
222346,FORK PLATFORM 2.2.2 - 346,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222347,FORK PLATFORM 2.2.2 - 347,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
222348,FORK PLATFORM 2.2.2 - 348,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
222349,FORK PLATFORM 2.2.2 - 349,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222350,FORK PLATFORM 2.2.2 - 350,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
222351,FORK PLATFORM 2.2.2 - 351,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
222352,FORK PLATFORM 2.2.2 - 352,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222353,FORK PLATFORM 2.2.2 - 353,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
222354,FORK PLATFORM 2.2.2 - 354,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
222355,FORK PLATFORM 2.2.2 - 355,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222356,FORK PLATFORM 2.2.2 - 356,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
222357,FORK PLATFORM 2.2.2 - 357,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
222358,FORK PLATFORM 2.2.2 - 358,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222359,FORK PLATFORM 2.2.2 - 359,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
222360,FORK PLATFORM 2.2.2 - 360,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
222361,FORK PLATFORM 2.2.2 - 361,2023-11-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222362,FORK PLATFORM 2.2.2 - 362,06/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
222363,FORK PLATFORM 2.2.2 - 363,2023-10-07,No,item 3,"multi 1,multi 3,multi 5"
222364,FORK PLATFORM 2.2.2 - 364,2023-11-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222365,FORK PLATFORM 2.2.2 - 365,06/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
222366,FORK PLATFORM 2.2.2 - 366,2023-10-07,No,item 6,"multi 1,multi 3,multi 5"
222367,FORK PLATFORM 2.2.2 - 367,2023-11-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222368,FORK PLATFORM 2.2.2 - 368,06/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
222369,FORK PLATFORM 2.2.2 - 369,2023-10-07,No,item 9,"multi 1,multi 3,multi 5"
222370,FORK PLATFORM 2.2.2 - 370,2023-11-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222371,FORK PLATFORM 2.2.2 - 371,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
222372,FORK PLATFORM 2.2.2 - 372,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
222373,FORK PLATFORM 2.2.2 - 373,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222374,FORK PLATFORM 2.2.2 - 374,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
222375,FORK PLATFORM 2.2.2 - 375,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
222376,FORK PLATFORM 2.2.2 - 376,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222377,FORK PLATFORM 2.2.2 - 377,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
222378,FORK PLATFORM 2.2.2 - 378,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
222379,FORK PLATFORM 2.2.2 - 379,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222380,FORK PLATFORM 2.2.2 - 380,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
222381,FORK PLATFORM 2.2.2 - 381,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
222382,FORK PLATFORM 2.2.2 - 382,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222383,FORK PLATFORM 2.2.2 - 383,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
222384,FORK PLATFORM 2.2.2 - 384,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
222385,FORK PLATFORM 2.2.2 - 385,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222386,FORK PLATFORM 2.2.2 - 386,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
222387,FORK PLATFORM 2.2.2 - 387,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
222388,FORK PLATFORM 2.2.2 - 388,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222389,FORK PLATFORM 2.2.2 - 389,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
222390,FORK PLATFORM 2.2.2 - 390,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
222391,FORK PLATFORM 2.2.2 - 391,2023-11-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222392,FORK PLATFORM 2.2.2 - 392,06/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
222393,FORK PLATFORM 2.2.2 - 393,2023-10-07,No,item 3,"multi 1,multi 3,multi 5"
222394,FORK PLATFORM 2.2.2 - 394,2023-11-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222395,FORK PLATFORM 2.2.2 - 395,06/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
222396,FORK PLATFORM 2.2.2 - 396,2023-10-07,No,item 6,"multi 1,multi 3,multi 5"
222397,FORK PLATFORM 2.2.2 - 397,2023-11-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222398,FORK PLATFORM 2.2.2 - 398,06/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
222399,FORK PLATFORM 2.2.2 - 399,2023-10-07,No,item 9,"multi 1,multi 3,multi 5"
222400,FORK PLATFORM 2.2.2 - 400,2023-11-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222401,FORK PLATFORM 2.2.2 - 401,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
222402,FORK PLATFORM 2.2.2 - 402,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
222403,FORK PLATFORM 2.2.2 - 403,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222404,FORK PLATFORM 2.2.2 - 404,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
222405,FORK PLATFORM 2.2.2 - 405,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
222406,FORK PLATFORM 2.2.2 - 406,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222407,FORK PLATFORM 2.2.2 - 407,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
222408,FORK PLATFORM 2.2.2 - 408,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
222409,FORK PLATFORM 2.2.2 - 409,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222410,FORK PLATFORM 2.2.2 - 410,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
222411,FORK PLATFORM 2.2.2 - 411,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
222412,FORK PLATFORM 2.2.2 - 412,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222413,FORK PLATFORM 2.2.2 - 413,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
222414,FORK PLATFORM 2.2.2 - 414,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
222415,FORK PLATFORM 2.2.2 - 415,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222416,FORK PLATFORM 2.2.2 - 416,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
222417,FORK PLATFORM 2.2.2 - 417,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
222418,FORK PLATFORM 2.2.2 - 418,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222419,FORK PLATFORM 2.2.2 - 419,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
222420,FORK PLATFORM 2.2.2 - 420,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
222421,FORK PLATFORM 2.2.2 - 421,2023-11-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222422,FORK PLATFORM 2.2.2 - 422,06/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
222423,FORK PLATFORM 2.2.2 - 423,2023-10-07,No,item 3,"multi 1,multi 3,multi 5"
222424,FORK PLATFORM 2.2.2 - 424,2023-11-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222425,FORK PLATFORM 2.2.2 - 425,06/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
222426,FORK PLATFORM 2.2.2 - 426,2023-10-07,No,item 6,"multi 1,multi 3,multi 5"
222427,FORK PLATFORM 2.2.2 - 427,2023-11-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222428,FORK PLATFORM 2.2.2 - 428,06/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
222429,FORK PLATFORM 2.2.2 - 429,2023-10-07,No,item 9,"multi 1,multi 3,multi 5"
222430,FORK PLATFORM 2.2.2 - 430,2023-11-07,Yes,item 10,"multi 1,multi 2,multi 3"
222431,FORK PLATFORM 2.2.2 - 431,06/11/2023,No,item 1,"multi 1,multi 3,multi 5"
222432,FORK PLATFORM 2.2.2 - 432,2023-10-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222433,FORK PLATFORM 2.2.2 - 433,2023-11-07,Yes,item 3,"multi 1,multi 2,multi 3"
222434,FORK PLATFORM 2.2.2 - 434,06/11/2023,No,item 4,"multi 1,multi 3,multi 5"
222435,FORK PLATFORM 2.2.2 - 435,2023-10-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222436,FORK PLATFORM 2.2.2 - 436,2023-11-07,Yes,item 6,"multi 1,multi 2,multi 3"
222437,FORK PLATFORM 2.2.2 - 437,06/11/2023,No,item 7,"multi 1,multi 3,multi 5"
222438,FORK PLATFORM 2.2.2 - 438,2023-10-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222439,FORK PLATFORM 2.2.2 - 439,2023-11-07,Yes,item 9,"multi 1,multi 2,multi 3"
222440,FORK PLATFORM 2.2.2 - 440,06/11/2023,No,item 10,"multi 1,multi 3,multi 5"
222441,FORK PLATFORM 2.2.2 - 441,2023-10-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222442,FORK PLATFORM 2.2.2 - 442,2023-11-07,Yes,item 2,"multi 1,multi 2,multi 3"
222443,FORK PLATFORM 2.2.2 - 443,06/11/2023,No,item 3,"multi 1,multi 3,multi 5"
222444,FORK PLATFORM 2.2.2 - 444,2023-10-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222445,FORK PLATFORM 2.2.2 - 445,2023-11-07,Yes,item 5,"multi 1,multi 2,multi 3"
222446,FORK PLATFORM 2.2.2 - 446,06/11/2023,No,item 6,"multi 1,multi 3,multi 5"
222447,FORK PLATFORM 2.2.2 - 447,2023-10-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222448,FORK PLATFORM 2.2.2 - 448,2023-11-07,Yes,item 8,"multi 1,multi 2,multi 3"
222449,FORK PLATFORM 2.2.2 - 449,06/11/2023,No,item 9,"multi 1,multi 3,multi 5"
222450,FORK PLATFORM 2.2.2 - 450,2023-10-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222451,FORK PLATFORM 2.2.2 - 451,2023-11-07,Yes,item 1,"multi 1,multi 2,multi 3"
222452,FORK PLATFORM 2.2.2 - 452,06/11/2023,No,item 2,"multi 1,multi 3,multi 5"
222453,FORK PLATFORM 2.2.2 - 453,2023-10-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222454,FORK PLATFORM 2.2.2 - 454,2023-11-07,Yes,item 4,"multi 1,multi 2,multi 3"
222455,FORK PLATFORM 2.2.2 - 455,06/11/2023,No,item 5,"multi 1,multi 3,multi 5"
222456,FORK PLATFORM 2.2.2 - 456,2023-10-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222457,FORK PLATFORM 2.2.2 - 457,2023-11-07,Yes,item 7,"multi 1,multi 2,multi 3"
222458,FORK PLATFORM 2.2.2 - 458,06/11/2023,No,item 8,"multi 1,multi 3,multi 5"
222459,FORK PLATFORM 2.2.2 - 459,2023-10-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222460,FORK PLATFORM 2.2.2 - 460,2023-11-07,Yes,item 10,"multi 1,multi 2,multi 3"
222461,FORK PLATFORM 2.2.2 - 461,06/11/2023,No,item 1,"multi 1,multi 3,multi 5"
222462,FORK PLATFORM 2.2.2 - 462,2023-10-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222463,FORK PLATFORM 2.2.2 - 463,2023-11-07,Yes,item 3,"multi 1,multi 2,multi 3"
222464,FORK PLATFORM 2.2.2 - 464,06/11/2023,No,item 4,"multi 1,multi 3,multi 5"
222465,FORK PLATFORM 2.2.2 - 465,2023-10-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222466,FORK PLATFORM 2.2.2 - 466,2023-11-07,Yes,item 6,"multi 1,multi 2,multi 3"
222467,FORK PLATFORM 2.2.2 - 467,06/11/2023,No,item 7,"multi 1,multi 3,multi 5"
222468,FORK PLATFORM 2.2.2 - 468,2023-10-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222469,FORK PLATFORM 2.2.2 - 469,2023-11-07,Yes,item 9,"multi 1,multi 2,multi 3"
222470,FORK PLATFORM 2.2.2 - 470,06/11/2023,No,item 10,"multi 1,multi 3,multi 5"
222471,FORK PLATFORM 2.2.2 - 471,2023-10-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222472,FORK PLATFORM 2.2.2 - 472,2023-11-07,Yes,item 2,"multi 1,multi 2,multi 3"
222473,FORK PLATFORM 2.2.2 - 473,06/11/2023,No,item 3,"multi 1,multi 3,multi 5"
222474,FORK PLATFORM 2.2.2 - 474,2023-10-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222475,FORK PLATFORM 2.2.2 - 475,2023-11-07,Yes,item 5,"multi 1,multi 2,multi 3"
222476,FORK PLATFORM 2.2.2 - 476,06/11/2023,No,item 6,"multi 1,multi 3,multi 5"
222477,FORK PLATFORM 2.2.2 - 477,2023-10-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222478,FORK PLATFORM 2.2.2 - 478,2023-11-07,Yes,item 8,"multi 1,multi 2,multi 3"
222479,FORK PLATFORM 2.2.2 - 479,06/11/2023,No,item 9,"multi 1,multi 3,multi 5"
222480,FORK PLATFORM 2.2.2 - 480,2023-10-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222481,FORK PLATFORM 2.2.2 - 481,2023-11-07,Yes,item 1,"multi 1,multi 2,multi 3"
222482,FORK PLATFORM 2.2.2 - 482,06/11/2023,No,item 2,"multi 1,multi 3,multi 5"
